chromosome	pos	gpos
22	39344919	0.48345066000000003
22	39345966	0.48345345
22	39346066	0.48345404000000003
22	39346168	0.48345516000000005
22	39346679	0.48346182
22	39347093	0.48347223
22	39347110	0.48347256
22	39347112	0.48347259000000004
22	39347778	0.48348022999999996
22	39348245	0.48348557
22	39349346	0.48349814
22	39349617	0.48350368000000005
22	39349776	0.48350903
22	39350006	0.48351838
22	39350222	0.48352721000000004
22	39350950	0.48356141
22	39351037	0.48356529000000004
22	39351466	0.48358327
22	39353172	0.48365211
22	39353680	0.48366981000000003
22	39355109	0.48371523000000005
22	39355717	0.48375041
22	39359099	0.4839294
22	39359915	0.48397295999999995
22	39362733	0.48412342
22	39364411	0.48420614
22	39364969	0.48423333
22	39365776	0.48427168000000004
22	39366962	0.48432679
22	39367059	0.48433126000000004
22	39367539	0.48435325
22	39368217	0.48438403
22	39373257	0.48460984
22	39374672	0.48462442000000006
22	39377843	0.4846571
22	39377874	0.48465742
22	39379895	0.48467791
22	39381826	0.48469748
22	39381840	0.48469762000000005
22	39382079	0.48469999
22	39383555	0.48471435
22	39384352	0.48472197
22	39385878	0.48472955
22	39388815	0.48474056
22	39389420	0.48474282
22	39391633	0.48475109000000005
22	39392196	0.48475319
22	39392250	0.48475339
22	39392296	0.48475356
22	39392390	0.48475391
22	39392480	0.48475425
22	39393332	0.48475744
22	39393434	0.48475782
22	39394097	0.48476030000000003
22	39395612	0.48476596
22	39395707	0.48476632000000003
22	39396318	0.4847686
22	39399438	0.48478026999999996
22	39403794	0.48479658000000003
22	39405511	0.48480889
22	39405616	0.4848098
22	39405707	0.48481059000000004
22	39406143	0.48481471
22	39406881	0.48482199000000004
22	39407128	0.48482459
22	39407399	0.48482743999999994
22	39407410	0.48482759999999997
22	39408841	0.48485258999999997
22	39409445	0.48494212
22	39410944	0.48539292
22	39411865	0.48566971000000003
22	39413365	0.48569226
22	39413668	0.48569682999999997
22	39414699	0.48571243000000003
22	39414700	0.48571244
22	39418202	0.48576754
22	39418613	0.48577442
22	39419853	0.48579621
22	39420093	0.48580057
22	39423302	0.48587294999999997
22	39426726	0.48593037
22	39427242	0.48593891
22	39428919	0.48596614000000005
22	39432126	0.48597591
22	39434907	0.48598431
22	39437410	0.48598846
22	39440149	0.48599307
22	39441096	0.48599494
22	39441203	0.48599519
22	39442381	0.48599813
22	39443016	0.48599937
22	39445380	0.48600321999999996
22	39445554	0.4860035
22	39449655	0.48601013000000004
22	39450678	0.48601196
22	39468915	0.48629885
22	39470327	0.48632071000000004
22	39472565	0.48632643999999997
22	39473847	0.48632966000000005
22	39475759	0.48633449
22	39477123	0.48633817999999995
22	39477377	0.48633892
22	39477391	0.48633897
22	39477566	0.48633959
22	39477972	0.48634124
22	39479289	0.48634881
22	39479352	0.48634917
22	39479390	0.48634942000000003
22	39479574	0.48635076
22	39480663	0.48635877
22	39480697	0.48635896
22	39481187	0.48636092
22	39482023	0.4863663
22	39484178	0.48638015
22	39484920	0.48638528000000003
22	39485212	0.4863873
22	39486912	0.48639902
22	39487595	0.48640374999999997
22	39487665	0.48640514
22	39487669	0.48640523
22	39487719	0.48640650999999996
22	39487722	0.48640658000000003
22	39488393	0.48642384
22	39488481	0.48642547999999997
22	39488560	0.48642600999999996
22	39491133	0.48644312999999995
22	39491379	0.48644528000000004
22	39494084	0.48648119
22	39495584	0.48652391
22	39497404	0.48656436999999997
22	39497452	0.48656517
22	39499604	0.48658743
22	39499763	0.48658833
22	39499902	0.48658868
22	39501478	0.48659073999999997
22	39502695	0.48659231
22	39505393	0.48659577
22	39506949	0.48663137999999995
22	39506976	0.486632
22	39507863	0.48665229
22	39510000	0.48670113
22	39510995	0.48671571
22	39513980	0.48674982
22	39514355	0.48675193
22	39516243	0.48675774
22	39516372	0.48675840000000004
22	39516440	0.48675874999999996
22	39516515	0.48675914
22	39516568	0.48675947
22	39518013	0.48676834
22	39518315	0.48677774999999995
22	39518325	0.48677811
22	39519196	0.48681395
22	39520815	0.48690601
22	39522665	0.48700119999999997
22	39525791	0.4870295
22	39526174	0.48703558999999996
22	39526296	0.48703753
22	39526760	0.48704112
22	39527043	0.48704331
22	39527583	0.48704742
22	39527790	0.4870536
22	39527814	0.48705390000000004
22	39527909	0.48705442
22	39528440	0.48705729
22	39528506	0.48705764
22	39529133	0.48706077000000003
22	39529429	0.48706195999999996
22	39530132	0.48706415
22	39530859	0.48706541999999997
22	39531085	0.48706575
22	39531732	0.48706653000000005
22	39532420	0.48706689
22	39532554	0.48706696
22	39532853	0.48706712
22	39533744	0.48706759
22	39537168	0.48706937000000006
22	39537932	0.48706977
22	39538214	0.48706991
22	39540645	0.48707118
22	39542292	0.48707204
22	39542894	0.48707237999999997
22	39544294	0.48707324999999996
22	39544970	0.48707477
22	39549426	0.48707841
22	39552597	0.48708101
22	39553003	0.4870855
22	39553772	0.48708736
22	39554749	0.48709103
22	39554807	0.48709124000000004
22	39557162	0.48710003
22	39557340	0.48713247000000004
22	39557414	0.48714595000000005
22	39560666	0.48716582
22	39561479	0.48717085
22	39564925	0.48720928
22	39565896	0.48724458
22	39566138	0.48732348999999997
22	39566315	0.48738186
22	39566841	0.48755543
22	39566929	0.48758447
22	39566985	0.48760211
22	39568995	0.48764755
22	39569150	0.48765106
22	39569500	0.48765903
22	39570442	0.48768074
22	39571434	0.48777904
22	39572958	0.48797098
22	39575221	0.4882558
22	39575692	0.48831282000000004
22	39575848	0.48834347
22	39577898	0.48865105999999997
22	39579449	0.48868059
22	39581277	0.48871538000000003
22	39582126	0.48873002
22	39582668	0.48873932000000003
22	39583762	0.48875791
22	39584085	0.48876128
22	39584437	0.48876496
22	39584446	0.48876506
22	39584652	0.4887673
22	39585120	0.48877238
22	39585424	0.48877564
22	39585922	0.48878095
22	39586097	0.48878282
22	39586248	0.48878443
22	39586332	0.48878535999999995
22	39586379	0.488786
22	39587640	0.48880789
22	39590100	0.48883407
22	39590531	0.48883529000000003
22	39594740	0.48884183999999997
22	39597465	0.48884607
22	39599301	0.48885491000000003
22	39599745	0.48887693
22	39600479	0.48891587000000003
22	39600651	0.4889177
22	39601697	0.48892723
22	39601811	0.48892757000000003
22	39602518	0.48892811
22	39603384	0.48892876
22	39603929	0.48892919
22	39604438	0.48892972999999995
22	39604442	0.48892976
22	39604499	0.48893026999999994
22	39605158	0.48894211
22	39605290	0.48894305000000005
22	39605400	0.4889438
22	39605749	0.48895171
22	39606071	0.48895226
22	39608080	0.48895276000000004
22	39608193	0.48895279
22	39608658	0.48895291
22	39608733	0.48895293
22	39608904	0.48895302
22	39608997	0.48895317
22	39609130	0.4889537
22	39610099	0.48895763000000003
22	39610647	0.48895885
22	39611591	0.48895969
22	39612084	0.48896013000000005
22	39615317	0.48896299
22	39617702	0.48897430999999997
22	39617876	0.48897517
22	39620002	0.4889894
22	39620175	0.48899061000000005
22	39621342	0.48899926
22	39621435	0.48899994999999996
22	39622058	0.48900576
22	39622390	0.48900885000000005
22	39622541	0.48901026999999997
22	39622940	0.48901406999999997
22	39622986	0.48901449999999996
22	39623725	0.48902185000000004
22	39623779	0.48902279
22	39623812	0.48902333
22	39624052	0.4890258
22	39624105	0.48902633
22	39624212	0.48902741
22	39624238	0.48902766999999997
22	39624248	0.48902776000000003
22	39625068	0.48903574
22	39625676	0.48904011
22	39625726	0.48904047
22	39626024	0.48904255999999996
22	39626375	0.48904502
22	39626419	0.48904532
22	39626823	0.48904815999999995
22	39629096	0.48918599999999995
22	39629329	0.48920791999999996
22	39629609	0.48923426
22	39629861	0.4892553
22	39630287	0.48928071
22	39631547	0.48929375
22	39631768	0.48929602000000005
22	39632249	0.48930097000000006
22	39632523	0.48930317
22	39632920	0.48930635
22	39632931	0.48930643
22	39633479	0.48931032
22	39633622	0.48931133000000004
22	39633749	0.48931212
22	39634434	0.48931637
22	39636586	0.48932817
22	39642654	0.48934987
22	39642740	0.48935017999999997
22	39643097	0.48935147
22	39646201	0.48936271
22	39649134	0.48950875000000005
22	39655047	0.48981702
22	39659487	0.49068502
22	39659773	0.4907009
22	39660190	0.49072403000000003
22	39660829	0.49073254
22	39661087	0.49073534
22	39661597	0.49073996999999997
22	39661870	0.49074238000000003
22	39661894	0.49074258
22	39662480	0.49074849
22	39662550	0.49074928999999995
22	39662703	0.49075117
22	39663066	0.49075713
22	39663185	0.49075857
22	39663296	0.49075926000000003
22	39664180	0.49076310999999995
22	39664833	0.49076565
22	39665142	0.49076696
22	39665201	0.49076723
22	39665314	0.49076775
22	39665395	0.49076813
22	39667133	0.49077646999999996
22	39668961	0.49078601
22	39670851	0.49079326
22	39675770	0.49081133
22	39676494	0.49081401
22	39676744	0.49081493000000004
22	39677741	0.49081868
22	39677838	0.49081905
22	39679200	0.49082430000000005
22	39680187	0.490831
22	39680382	0.49083216999999996
22	39680697	0.49083354999999995
22	39680957	0.49083468
22	39681123	0.49083523999999995
22	39681436	0.49083624
22	39682445	0.49083891
22	39683444	0.49084152000000003
22	39683534	0.49084176
22	39683700	0.4908422
22	39684877	0.49084533999999996
22	39685450	0.49084695000000006
22	39685682	0.49084764999999997
22	39685832	0.49084811
22	39686624	0.49085062
22	39686649	0.49085070000000003
22	39686715	0.49085091
22	39686806	0.49085121
22	39687484	0.49085344
22	39690021	0.49086191999999995
22	39690151	0.49086224
22	39693408	0.49086844
22	39695505	0.49087245
22	39696129	0.49087364
22	39696834	0.49087497999999996
22	39696887	0.49087508999999996
22	39697793	0.49087681000000005
22	39698010	0.49087722
22	39698324	0.49087781999999996
22	39698915	0.49087907000000003
22	39700758	0.49091227000000004
22	39702473	0.49094057
22	39705104	0.49094531
22	39706360	0.49094757
22	39707230	0.49094914
22	39707627	0.49094985999999996
22	39707845	0.49095025
22	39707979	0.49095049
22	39708017	0.49095056
22	39708213	0.49095090999999996
22	39708333	0.49095112999999996
22	39708340	0.49095114
22	39708357	0.49095117
22	39709009	0.49095235000000004
22	39709030	0.49095238
22	39709583	0.49095338
22	39709605	0.49095342000000003
22	39709776	0.49095374999999997
22	39710244	0.49095469999999997
22	39710664	0.49095569
22	39711351	0.49095765999999996
22	39711725	0.490959
22	39712314	0.49096114
22	39712936	0.49096359
22	39712981	0.49096382
22	39713105	0.49096466
22	39714216	0.49097222
22	39714704	0.49097397
22	39714738	0.49097409
22	39714908	0.49097468
22	39715140	0.4909755
22	39715219	0.49097577000000003
22	39715262	0.49097592
22	39715974	0.4909784
22	39717233	0.49098278
22	39719148	0.49098945
22	39720348	0.49099362999999996
22	39720656	0.49099499
22	39721745	0.49100451999999994
22	39721876	0.49100534
22	39722477	0.49100908
22	39722714	0.49101055000000005
22	39722886	0.49101162000000004
22	39724137	0.49101945
22	39728714	0.49104066
22	39729792	0.49104566
22	39732171	0.49105668
22	39734668	0.49106825
22	39735378	0.49107154000000003
22	39737669	0.49108215
22	39738425	0.49112104
22	39738501	0.4911251
22	39738725	0.49113753000000004
22	39739628	0.49118923999999997
22	39739638	0.49118953
22	39740078	0.49119084999999996
22	39745639	0.49120317
22	39746803	0.4912073
22	39747671	0.49121848999999995
22	39748371	0.49122776
22	39748854	0.49123291
22	39751251	0.49125379
22	39752527	0.49126491
22	39756854	0.49130249
22	39758253	0.49133688
22	39758483	0.4913871
22	39758509	0.49139287000000004
22	39758541	0.49140015
22	39758844	0.49147015000000005
22	39758881	0.4914787
22	39758933	0.49149071
22	39759627	0.49165103000000004
22	39760644	0.49175781999999996
22	39760883	0.49178289
22	39761233	0.49180497
22	39761456	0.49181903
22	39761591	0.49182754
22	39761630	0.49183
22	39761684	0.49183340000000003
22	39762971	0.49191454
22	39762987	0.49191556
22	39763064	0.49192047
22	39763158	0.49192653
22	39763194	0.49192888
22	39764504	0.49201583
22	39764554	0.49201915999999996
22	39764824	0.49203719999999995
22	39765225	0.49206405
22	39765293	0.49206856000000004
22	39765379	0.49207423
22	39765604	0.49208896
22	39765946	0.49211129
22	39766440	0.49214346
22	39767011	0.49218066
22	39767661	0.49222003999999997
22	39768080	0.49224539
22	39769818	0.49235054
22	39770597	0.49239859
22	39772915	0.49254584
22	39774820	0.49266685000000005
22	39775047	0.49268127
22	39777523	0.49283334
22	39778167	0.49283588
22	39778327	0.49283651999999994
22	39778419	0.49283688
22	39779300	0.49284035000000004
22	39780961	0.4928469
22	39781120	0.49284752
22	39781585	0.49284936
22	39781603	0.49284943
22	39783027	0.49285507
22	39783473	0.49285817000000004
22	39784845	0.49286504999999997
22	39789086	0.49286586
22	39790191	0.49286607
22	39790987	0.49286622
22	39793066	0.49286661000000004
22	39795937	0.49286714000000004
22	39797178	0.4928674
22	39797779	0.49286755
22	39797817	0.49286756
22	39797987	0.49286762
22	39798429	0.4928678
22	39798449	0.49286780999999996
22	39800704	0.49286891
22	39805752	0.49287271
22	39809820	0.49287303
22	39810379	0.49287306999999997
22	39812409	0.49287321
22	39812986	0.49287325000000004
22	39813948	0.49287332
22	39817161	0.49287353
22	39819008	0.49287366
22	39820885	0.49287379000000003
22	39821641	0.49287385
22	39823015	0.49287436
22	39823222	0.49287529999999996
22	39824450	0.49288517
22	39824707	0.49288603999999997
22	39824781	0.49288629
22	39825322	0.4928881
22	39826788	0.49289213
22	39827553	0.49289347
22	39828725	0.49289539
22	39829736	0.49289693999999995
22	39829923	0.49289723
22	39830123	0.49289754
22	39830394	0.49289797999999996
22	39831278	0.49289938
22	39831337	0.49289947
22	39831986	0.49290037
22	39832351	0.49290088
22	39835587	0.49290522000000003
22	39839553	0.49291887
22	39840828	0.49292325
22	39841700	0.49292468
22	39844350	0.49292822000000003
22	39850174	0.49293599
22	39851970	0.49293908999999997
22	39852350	0.49294579
22	39854421	0.49299177
22	39855883	0.49300150000000004
22	39856356	0.49300525
22	39858327	0.49302137
22	39859169	0.4930384
22	39862341	0.49313046
22	39865475	0.49322617999999996
22	39866080	0.49324151
22	39868109	0.49328609999999995
22	39869209	0.49330759
22	39872700	0.49335891
22	39872707	0.49335901
22	39873470	0.49337082000000004
22	39873937	0.49337799
22	39874314	0.49338377
22	39874366	0.49338456
22	39874790	0.49339099
22	39875595	0.49340319
22	39875966	0.49341023
22	39877556	0.49345947
22	39881140	0.49352865
22	39883344	0.4935466
22	39886217	0.49356773
22	39887542	0.49357731
22	39887686	0.49357833999999995
22	39888774	0.49358605
22	39888861	0.49358666
22	39890893	0.49360048999999995
22	39892859	0.49361328
22	39894549	0.49362417999999997
22	39894779	0.49362566999999996
22	39897163	0.49364106
22	39897792	0.49364513000000004
22	39899945	0.49365895000000004
22	39902475	0.49367503999999995
22	39902525	0.49367536
22	39904613	0.49368849
22	39906610	0.49369379
22	39907368	0.49369481
22	39907637	0.49369515999999997
22	39907661	0.49369518999999995
22	39907941	0.49369546
22	39907975	0.49369549
22	39908419	0.49369582
22	39909722	0.49369679
22	39910677	0.4936975
22	39911117	0.49369782
22	39911354	0.49369799999999997
22	39913282	0.49369940999999995
22	39913420	0.49369952
22	39913557	0.49369962
22	39918323	0.49370319
22	39918517	0.49370334
22	39919524	0.49370409000000004
22	39921384	0.49370548999999997
22	39924443	0.49370780000000003
22	39926929	0.49370968
22	39929946	0.49371199
22	39932516	0.49371940000000003
22	39933978	0.49373449999999997
22	39934521	0.49373998
22	39934836	0.49374313999999997
22	39936220	0.4937569
22	39937223	0.49377217
22	39937269	0.49377287000000003
22	39939913	0.49381390000000003
22	39940872	0.4939092
22	39941154	0.49393728000000003
22	39941406	0.49396262999999996
22	39941632	0.49398664
22	39942090	0.49405983
22	39943030	0.49421478
22	39943947	0.49422702
22	39944789	0.49423816000000004
22	39945791	0.49425051000000003
22	39946280	0.49425635999999995
22	39947068	0.49426505
22	39947574	0.49426867
22	39947843	0.49427021000000004
22	39950172	0.49428044
22	39950805	0.49428325
22	39951658	0.4942872
22	39952098	0.4942894
22	39952633	0.49429201999999994
22	39957740	0.49431608
22	39963173	0.49433656
22	39967785	0.4943538
22	39972162	0.49437005999999994
22	39973151	0.49438957
22	39973526	0.49440444
22	39973652	0.49440959
22	39976128	0.49451358
22	39976186	0.49451535
22	39977211	0.49453321
22	39978039	0.49454341999999996
22	39979511	0.49454717000000004
22	39980975	0.49455089
22	39982721	0.49455534
22	39984086	0.49455886
22	39984873	0.49456093
22	39984946	0.49456113
22	39985283	0.49456214000000004
22	39985590	0.49456306
22	39988175	0.49457078000000004
22	39988277	0.49457116
22	39988591	0.49457257
22	39989081	0.49457498
22	39989137	0.49457526
22	39989216	0.49457566
22	39990775	0.49458379
22	39994105	0.49460191000000003
22	39996264	0.49461377
22	39996692	0.49461593
22	39996766	0.4946163
22	39997630	0.49462045000000004
22	39997710	0.49462069999999997
22	39998506	0.49462324
22	40000221	0.49462516
22	40000313	0.49462525999999996
22	40003309	0.49462829999999997
22	40006024	0.49463102
22	40006035	0.49463102999999997
22	40006110	0.49463113999999997
22	40006626	0.49463196000000004
22	40006986	0.4946328
22	40007132	0.49463327
22	40008734	0.49463968999999997
22	40008826	0.49464006
22	40009336	0.49464251
22	40010383	0.49464824999999996
22	40010521	0.49464905000000003
22	40010636	0.49464973
22	40010682	0.49465001999999997
22	40010806	0.49465081
22	40010886	0.49465135
22	40011273	0.49465401999999997
22	40011697	0.49465718000000003
22	40011983	0.49465955
22	40013216	0.49467091
22	40014423	0.4946864
22	40014783	0.49469167
22	40018212	0.49475011
22	40019773	0.49477618999999995
22	40020876	0.49478789999999995
22	40021256	0.49478972
22	40021614	0.49479120000000004
22	40023636	0.49479930000000005
22	40024410	0.49480240999999997
22	40024657	0.49480339
22	40025237	0.49480572
22	40026034	0.49480891
22	40026309	0.49481000999999997
22	40027521	0.49481488
22	40028195	0.4948182
22	40031632	0.49483761000000004
22	40031694	0.49483797
22	40032877	0.49484466
22	40033247	0.49484676
22	40034593	0.49485441
22	40034609	0.4948545
22	40034889	0.49485610999999996
22	40036598	0.49486593
22	40038075	0.49487445999999996
22	40041317	0.49489331
22	40041532	0.49491928
22	40041767	0.49494818
22	40041887	0.49496297
22	40042054	0.49498354999999994
22	40042115	0.49498989000000004
22	40044402	0.49514350999999995
22	40046077	0.49525596
22	40046538	0.49528672
22	40048903	0.49530403999999995
22	40049138	0.49530576000000004
22	40049410	0.49530774
22	40051166	0.49532049
22	40052217	0.495328
22	40053767	0.49533907
22	40054428	0.49534377
22	40054948	0.49534768999999995
22	40057273	0.49536785
22	40058999	0.49538326
22	40063012	0.49541933
22	40064581	0.49543315
22	40065322	0.49543973999999996
22	40065332	0.49543982
22	40066387	0.49544722
22	40066958	0.49544998999999995
22	40067470	0.49545209
22	40067640	0.49545248999999997
22	40067818	0.49545271999999996
22	40067840	0.49545274999999994
22	40068051	0.49545296
22	40068679	0.49545355999999996
22	40068853	0.49545372
22	40069245	0.49545409999999995
22	40069449	0.4954582
22	40069667	0.49545847000000004
22	40070234	0.49545917
22	40070446	0.49545945
22	40070642	0.4954599
22	40071230	0.49546329
22	40071322	0.4954639
22	40071545	0.49546630999999997
22	40071747	0.4954676
22	40073785	0.49547643999999996
22	40074662	0.49547903
22	40077488	0.49548679999999995
22	40079407	0.49549148000000004
22	40083730	0.49550184999999997
22	40083794	0.49550211
22	40086013	0.49551383
22	40087389	0.49552149999999995
22	40089893	0.49553919999999996
22	40091536	0.49555084
22	40091547	0.49555092
22	40092864	0.49585012
22	40098844	0.49721120999999996
22	40102459	0.49816080999999995
22	40102614	0.49820152
22	40102918	0.49828138000000005
22	40103934	0.49854819
22	40105285	0.49855287
22	40105781	0.49855452
22	40106785	0.49855769
22	40106982	0.49855828
22	40111340	0.49857107
22	40111623	0.4985719
22	40112941	0.49857576000000003
22	40113189	0.49857648
22	40116817	0.49858707
22	40117397	0.49858883
22	40118460	0.49859187
22	40120144	0.4985967
22	40124946	0.49860371000000003
22	40130915	0.49861218
22	40135558	0.49861721000000003
22	40137700	0.49861882
22	40141544	0.49862113
22	40141899	0.49862133999999997
22	40144551	0.49862293
22	40145841	0.49862371000000005
22	40146186	0.49862392
22	40154876	0.49862915999999996
22	40157251	0.49863059
22	40161831	0.49863341
22	40165692	0.49863588999999997
22	40166610	0.4986365
22	40167082	0.49863682
22	40167143	0.49863686
22	40169926	0.49863888
22	40170418	0.49863926999999997
22	40170634	0.49863945
22	40172198	0.49864071000000004
22	40172717	0.49864143
22	40173898	0.49864247
22	40174685	0.49864309
22	40178236	0.49864576
22	40178619	0.49864604
22	40184920	0.49865032
22	40188800	0.49865215999999996
22	40188926	0.49865222000000003
22	40189917	0.49865264000000004
22	40190187	0.49865274
22	40195017	0.4986545
22	40196754	0.4986551
22	40196951	0.49865533999999995
22	40197635	0.49866031
22	40197683	0.49866052000000005
22	40197813	0.49866077
22	40199540	0.49866163999999996
22	40201391	0.49866256
22	40201634	0.49866267999999997
22	40208454	0.49866607
22	40209175	0.49866642
22	40212359	0.4986676
22	40213280	0.49866785999999996
22	40226791	0.4986708
22	40229235	0.49867130000000004
22	40229774	0.49867141
22	40235836	0.49867254000000005
22	40238529	0.49867302
22	40240526	0.49867336
22	40240803	0.4986734
22	40240916	0.49867342000000003
22	40243970	0.49867391
22	40245423	0.49867414
22	40247116	0.49867441999999995
22	40253476	0.49867545
22	40262482	0.49867688
22	40263359	0.49867708
22	40263997	0.49867737
22	40264551	0.49867761
22	40268817	0.49868746
22	40278393	0.49872216999999996
22	40279530	0.49872576
22	40281695	0.49873196
22	40283427	0.49873667
22	40283561	0.49873703999999996
22	40286270	0.49874440999999997
22	40286755	0.49874581
22	40288385	0.49876038
22	40288830	0.49876427999999995
22	40290834	0.49878188
22	40291139	0.49878372
22	40291807	0.49878631
22	40292691	0.49878830999999996
22	40293463	0.49878998
22	40296378	0.49879610999999996
22	40299158	0.49880197000000004
22	40300908	0.49880574000000005
22	40301480	0.49880699
22	40303934	0.4988122
22	40304581	0.49881358
22	40306193	0.49881712
22	40307387	0.49881988
22	40307532	0.49882022
22	40307894	0.49882106
22	40308428	0.49882238
22	40308918	0.49882366
22	40309330	0.49882481
22	40309510	0.49882531
22	40309856	0.49882631000000005
22	40311655	0.49883263
22	40311879	0.49883345
22	40313356	0.49883924999999996
22	40313370	0.49883932000000003
22	40314052	0.49884307
22	40314160	0.49884424000000005
22	40317126	0.49887742
22	40317627	0.49888303
22	40318198	0.49888679
22	40320015	0.49889762
22	40320209	0.49889874
22	40320361	0.49889958999999995
22	40320758	0.49890177999999996
22	40322684	0.49891228
22	40323065	0.49891436
22	40325161	0.49892583
22	40325873	0.49892975
22	40326174	0.49893141
22	40326835	0.49893498000000003
22	40327206	0.49893689
22	40328050	0.49894101999999996
22	40332775	0.49896411
22	40332844	0.49896445
22	40333129	0.49896585000000004
22	40334927	0.49898451
22	40336821	0.49900416999999997
22	40336845	0.49900436
22	40338284	0.49901237000000004
22	40340515	0.49902371
22	40340775	0.49902503000000004
22	40344043	0.49904162
22	40348501	0.49930555
22	40348520	0.49930667
22	40349353	0.49935702
22	40349487	0.49936495999999997
22	40349573	0.49936636
22	40350726	0.49937469999999995
22	40351438	0.49937869
22	40351967	0.49938097
22	40352956	0.49938523
22	40354981	0.49939385000000003
22	40355058	0.49939418
22	40355272	0.49939509
22	40357667	0.49940524000000003
22	40358148	0.49940728
22	40359390	0.49941254
22	40362946	0.49942747
22	40363778	0.49943051
22	40364394	0.49943257
22	40364415	0.49943264
22	40368229	0.49944411
22	40369443	0.49944775999999996
22	40372230	0.49945615
22	40373297	0.49945936
22	40375094	0.49946492
22	40375945	0.49952010999999996
22	40376383	0.49955242
22	40380052	0.4998842
22	40380178	0.4998922
22	40381962	0.50000583
22	40382249	0.500024
22	40382523	0.50002516
22	40385216	0.5000364900000001
22	40386157	0.50004095
22	40387058	0.50004605
22	40388308	0.50005381
22	40388922	0.50005791
22	40389007	0.5000584299999999
22	40392604	0.50008164
22	40394797	0.50009591
22	40395084	0.50010223
22	40395530	0.50011225
22	40397106	0.50012444
22	40398747	0.50013701
22	40398845	0.5001377699999999
22	40399827	0.50014494
22	40400912	0.50015569
22	40401004	0.50015601
22	40401895	0.5001590499999999
22	40402548	0.50016017
22	40403171	0.5001607299999999
22	40404049	0.5001615300000001
22	40404155	0.50016162
22	40404293	0.50016174
22	40404691	0.50016208
22	40404823	0.50016219
22	40405763	0.50016298
22	40405898	0.50016309
22	40407574	0.50016449
22	40409139	0.50017362
22	40410978	0.5001762399999999
22	40412551	0.50017847
22	40415140	0.50018215
22	40415617	0.50018283
22	40415709	0.50018296
22	40415968	0.50018333
22	40416025	0.50018341
22	40416085	0.5001835
22	40417495	0.5001855
22	40424859	0.50019598
22	40427343	0.5001997
22	40428433	0.50020466
22	40430351	0.50022674
22	40430767	0.5002310099999999
22	40431809	0.50024146
22	40432657	0.50025002
22	40432930	0.50025272
22	40434172	0.50026409
22	40434757	0.50026942
22	40435423	0.50027027
22	40436973	0.5002713
22	40439127	0.50027243
22	40440218	0.500273
22	40443219	0.50027457
22	40447542	0.50027679
22	40448252	0.5002771500000001
22	40452119	0.5002791400000001
22	40452167	0.50027933
22	40452321	0.50027992
22	40453964	0.5002862499999999
22	40454069	0.50028646
22	40455378	0.50028745
22	40459611	0.50028843
22	40460111	0.50028856
22	40460951	0.50029327
22	40461419	0.50029341
22	40461896	0.50029356
22	40463548	0.50029406
22	40464204	0.50029426
22	40464936	0.50029448
22	40466169	0.50029486
22	40466211	0.5002948700000001
22	40466872	0.5002950700000001
22	40468008	0.50029542
22	40468400	0.50029555
22	40468457	0.50029558
22	40468554	0.50029564
22	40468991	0.50029597
22	40469475	0.5002966099999999
22	40472399	0.50030028
22	40474023	0.5003008
22	40475326	0.50030121
22	40477430	0.5003018699999999
22	40479448	0.5003025
22	40479484	0.50030251
22	40479811	0.50030263
22	40482752	0.50030373
22	40483907	0.5003045500000001
22	40487326	0.50030698
22	40488838	0.50030814
22	40491427	0.50031086
22	40492049	0.50031183
22	40493860	0.50031484
22	40495473	0.50031617
22	40496656	0.50031712
22	40497367	0.5003176899999999
22	40497873	0.5003181099999999
22	40498174	0.50031835
22	40498493	0.5003186199999999
22	40499427	0.50031939
22	40500313	0.50032013
22	40500852	0.50032059
22	40501582	0.50032121
22	40502365	0.5003218700000001
22	40502600	0.50032207
22	40502878	0.5003223
22	40504374	0.5003235699999999
22	40504564	0.50032373
22	40505863	0.5003248299999999
22	40506004	0.50032495
22	40507282	0.50032603
22	40507329	0.50032607
22	40507599	0.50032629
22	40508722	0.5003272400000001
22	40510293	0.50032857
22	40512742	0.50033063
22	40514280	0.50033192
22	40516899	0.5003341
22	40517057	0.50033423
22	40521085	0.50033756
22	40524191	0.5003401199999999
22	40525095	0.50034126
22	40526134	0.50034389
22	40526472	0.50034747
22	40527858	0.50073068
22	40529415	0.5007941499999999
22	40530052	0.5008054200000001
22	40530922	0.50080917
22	40531506	0.50081122
22	40532444	0.50081449
22	40534964	0.50082345
22	40535657	0.50082592
22	40535731	0.50082618
22	40537164	0.5008313
22	40538717	0.50083683
22	40540185	0.50084165
22	40540762	0.50084271
22	40541981	0.50084493
22	40542915	0.50084795
22	40543608	0.50086099
22	40546633	0.50091827
22	40548084	0.5009250000000001
22	40550982	0.50094238
22	40551850	0.50094536
22	40552119	0.50094638
22	40554527	0.50095548
22	40554582	0.50097133
22	40556651	0.50097709
22	40557812	0.50097881
22	40558064	0.50097918
22	40558595	0.50098498
22	40562227	0.50098514
22	40563020	0.50098518
22	40563685	0.50098521
22	40567581	0.50098537
22	40568512	0.50098541
22	40571499	0.50098553
22	40574170	0.50098564
22	40578343	0.50098582
22	40578764	0.50098583
22	40581822	0.50098596
22	40584962	0.50098609
22	40585744	0.50098612
22	40586069	0.50098614
22	40586286	0.50098615
22	40587100	0.5009861800000001
22	40587244	0.50098619
22	40591258	0.50098635
22	40591312	0.50098636
22	40591755	0.5009863800000001
22	40592214	0.50098643
22	40594702	0.50098708
